clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
3.0,723.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9872003903837303,0.10511954531373324,-0.6521385410756766,-1.1866786700591714,-1.1246816080640083,-1.1318442501882104
3.0,723.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9872003903837303,-0.38349979852742383,-0.6521385410756766,-1.1421054724077544,-1.1071703759414915,-1.146014732030567
3.0,723.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9872003903837303,0.38433059893725224,-0.20460509147138653,-1.1866786700591714,-1.142192840186526,-1.1176737683458546
3.0,723.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9872003903837303,-0.8721191423685858,-0.6521385410756766,-1.115361553816904,-1.072147911696457,-1.1601852138729227
3.0,723.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9872003903837303,0.10511954531373324,-1.5472054402842568,-1.1688493909986049,-1.1071703759414915,-1.1176737683458546
3.0,723.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9872003903837303,-0.6627108521509478,-0.20460509147138653,-1.1421054724077544,-1.1071703759414915,-1.1743556957152792
3.0,723.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9872003903837303,0.4541333623431333,-1.0996719906799668,-1.1866786700591714,-1.1509484562477845,-1.1176737683458546
3.0,723.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9872003903837303,0.10511954531373324,-0.6521385410756766,-1.1599347514683216,-1.11592599200275,-1.1176737683458546
3.0,723.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9872003903837303,-0.4533025619333048,-0.6521385410756766,-1.1421054724077544,-1.0984147598802323,-1.146014732030567
3.0,723.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9872003903837303,-0.10428874490390479,-0.20460509147138653,-1.1510201119380377,-1.11592599200275,-1.1318442501882104
3.0,723.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9872003903837303,0.38433059893725224,-0.20460509147138653,-1.2134225886500216,-1.142192840186526,-1.1318442501882104
3.0,723.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8395231998015908,1.6407803402430903,-0.6521385410756766,-0.9638126818020863,-0.8970355904712844,-0.7634117222869502
3.0,723.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9872003903837303,-0.1740915083097858,-0.20460509147138653,-1.1777640305288881,-1.1071703759414915,-1.146014732030567
3.0,723.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9872003903837303,-0.38349979852742383,-0.6521385410756766,-1.1331908328774714,-1.0896591438189738,-1.1318442501882104
4.0,723.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9872003903837303,0.24472507212549524,-0.6521385410756766,-1.1866786700591714,-1.1246816080640083,-1.1176737683458546
3.0,723.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9872003903837303,-0.034485981498023795,-1.0996719906799668,-1.1331908328774714,-1.0984147598802323,-1.1035032865034986
3.0,724.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9872003903837303,-1.0815274325862239,2.928129055758644,-1.124276193347188,-1.0809035277577155,-1.1885261775576352
6.0,724.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1348775809658698,1.0823582329960524,-0.20460509147138653,-1.4808617745585235,-1.4749062505143535,-1.3727424415082659
6.0,724.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1348775809658698,0.5239361257490143,-1.0996719906799668,-1.463032495497957,-1.4573950183918358,-1.4010834051929784
5.0,724.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1348775809658698,-0.034485981498023795,1.5855287069457737,-1.4362885769071065,-1.4486394023305773,-1.4294243688776906
5.0,724.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1348775809658698,-0.6627108521509478,1.5855287069457737,-1.4273739373768235,-1.4136169380855428,-1.4577653325624031
5.0,724.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1348775809658698,-1.9889633568626668,1.5855287069457737,-1.3738861001951226,-1.3785944738405085,-1.5286177417741837
5.0,724.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1348775809658698,1.2917665232136952,-0.6521385410756766,-1.463032495497957,-1.466150634453095,-1.3444014778235536
5.0,724.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9661036488719961,-1.5003440130215049,1.1379952573414838,-1.061873716635204,-1.002102983206388,-1.1601852138729227
5.0,724.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7762329752663882,0.5937388891548953,0.6904618077371937,-0.8300930888478358,-0.8007238137974394,-0.7492412404445943
2.0,724.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.050490614918933,-0.7325136155568238,-0.6521385410756766,-1.2579957863014386,-1.212237768676595,-1.2877195504541288
6.0,725.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0293938734071988,-0.9419219057744668,1.5855287069457737,-1.240166507240872,-1.1684596883703013,-1.2735490686117723
6.0,725.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0293938734071988,0.5239361257490143,0.6904618077371937,-1.2758250653620058,-1.2209933847378536,-1.1885261775576352
6.0,725.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9450069073602619,-1.779555066645024,1.1379952573414838,-1.0173005189837871,-0.9583249029000951,-1.146014732030567
4.0,725.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9661036488719961,-1.3607384862097478,-0.20460509147138653,-1.061873716635204,-1.002102983206388,-1.146014732030567
4.0,725.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8395231998015908,0.8729499427784143,-0.20460509147138653,-0.9370687632112367,-0.8970355904712844,-0.8200936496563749
2.0,725.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0293938734071988,-1.3607384862097478,1.1379952573414838,-1.2045079491197386,-1.1509484562477845,-1.2877195504541288
6.0,725.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8395231998015908,-0.24389427171566677,-1.0996719906799668,-0.8657516469689694,-0.8357462780424739,-0.8626050951834432
3.0,725.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8395231998015908,0.10511954531373324,-1.0996719906799668,-0.8924955655598191,-0.8620131262262499,-0.8626050951834432
3.0,725.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9239101658485277,-0.1740915083097858,0.24292835813290356,-1.0173005189837871,-0.9845917510838703,-1.004309913607005
4.0,725.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0082971318954645,-0.3136970351215478,-1.0996719906799668,-1.1866786700591714,-1.1334372241252668,-1.1743556957152792
4.0,725.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9239101658485277,0.03531678190785224,-1.0996719906799668,-1.0262151585140704,-0.9845917510838703,-0.9901394317646491
2.0,725.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0293938734071988,-0.5929080887450668,1.5855287069457737,-1.2579957863014386,-1.212237768676595,-1.2735490686117723
6.0,725.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.050490614918933,1.1521609964019333,0.6904618077371937,-1.3203982630134226,-1.3173051614116977,-1.2026966593999917
3.0,725.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.050490614918933,-0.6627108521509478,1.5855287069457737,-1.240166507240872,-1.2472602329216296,-1.2877195504541288
4.0,725.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.050490614918933,-1.0815274325862239,2.0330621565500637,-1.2669104258317225,-1.256015848982888,-1.3444014778235536
4.0,725.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0293938734071988,0.9427527061842953,-0.20460509147138653,-1.2669104258317225,-1.2209933847378536,-1.146014732030567
2.0,446.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0293938734071988,-1.919160593456786,-0.20460509147138653,-1.1866786700591714,-1.1334372241252668,-1.316060514138841
2.0,446.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0293938734071988,-0.8721191423685858,1.1379952573414838,-1.2490811467711553,-1.1684596883703013,-1.2735490686117723
2.0,446.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0293938734071988,0.24472507212549524,-1.6814654751655425,-1.2134225886500216,-1.1684596883703013,-1.1601852138729227
3.0,447.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0293938734071988,0.38433059893725224,-1.636712130205116,-1.2579957863014386,-1.2034821526153359,-1.1885261775576352
3.0,447.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1348775809658698,0.03531678190785224,-1.0996719906799668,-1.4362885769071065,-1.396105705963026,-1.4010834051929784
2.0,447.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1981678055010725,1.4313720500254523,-0.20460509147138653,-1.6056667279824912,-1.6587741878007844,-1.5002767780894712
3.0,447.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.050490614918933,-0.38349979852742383,1.1379952573414838,-1.293654344422572,-1.2472602329216296,-1.2877195504541288
1.0,447.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.050490614918933,-0.24389427171566677,0.6904618077371937,-1.3114836234831393,-1.2472602329216296,-1.2877195504541288
1.0,447.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.050490614918933,0.4541333623431333,0.6904618077371937,-1.3203982630134226,-1.273527081105405,-1.24520810492706
1.0,447.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.050490614918933,-0.5231053253391859,-0.20460509147138653,-1.2669104258317225,-1.2209933847378536,-1.2735490686117723
2.0,447.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9661036488719961,-1.779555066645024,1.5855287069457737,-1.0351297980443537,-1.0108585992676464,-1.1743556957152792
2.0,447.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9661036488719961,-0.3136970351215478,1.5855287069457737,-1.1421054724077544,-1.0896591438189738,-1.1318442501882104
2.0,447.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9661036488719961,-1.2211329593979858,2.0330621565500637,-1.0886176352260544,-1.0371254474514224,-1.1601852138729227
1.0,447.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9661036488719961,-1.2211329593979858,0.24292835813290356,-1.0529590771049209,-1.0108585992676464,-1.1318442501882104
1.0,447.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9661036488719961,-0.034485981498023795,0.24292835813290356,-1.1777640305288881,-1.1071703759414915,-1.1318442501882104
4.0,447.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9661036488719961,0.8729499427784143,0.24292835813290356,-1.1421054724077544,-1.1071703759414915,-1.0326508772917173
1.0,447.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.050490614918933,0.5937388891548953,-0.20460509147138653,-1.3203982630134226,-1.2209933847378536,-1.2026966593999917
2.0,447.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.050490614918933,-0.5929080887450668,0.24292835813290356,-1.2847397048922888,-1.2385046168603704,-1.3018900322964846
1.0,447.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.050490614918933,1.4313720500254523,-0.6521385410756766,-1.3114836234831393,-1.256015848982888,-1.146014732030567
2.0,447.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.050490614918933,-1.3607384862097478,-0.20460509147138653,-1.2579957863014386,-1.1947265365540773,-1.330230995981197
2.0,447.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9661036488719961,1.0823582329960524,-1.5472054402842568,-1.1331908328774714,-1.0984147598802323,-1.004309913607005
1.0,447.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.050490614918933,1.0823582329960524,-0.20460509147138653,-1.3114836234831393,-1.256015848982888,-1.1743556957152792
1.0,447.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9661036488719961,-1.151330195992105,-0.6521385410756766,-1.061873716635204,-1.0371254474514224,-1.146014732030567
1.0,447.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9661036488719961,-1.0815274325862239,0.6904618077371937,-1.079702995695771,-1.0371254474514224,-1.146014732030567
2.0,447.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.050490614918933,-1.151330195992105,2.0330621565500637,-1.2312518677105888,-1.1947265365540773,-1.3018900322964846
2.0,447.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.050490614918933,0.8729499427784143,-1.0996719906799668,-1.3203982630134226,-1.2910383132279224,-1.2168671412423475
1.0,447.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.050490614918933,0.4541333623431333,0.24292835813290356,-1.293654344422572,-1.2472602329216296,-1.2168671412423475
1.0,447.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.050490614918933,-0.4533025619333048,-1.0996719906799668,-1.2579957863014386,-1.212237768676595,-1.2593785867694165
1.0,447.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.050490614918933,-0.5231053253391859,1.5855287069457737,-1.3203982630134226,-1.2472602329216296,-1.316060514138841
1.0,447.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.050490614918933,0.17492230871961423,1.1379952573414838,-1.2669104258317225,-1.282282697166664,-1.24520810492706
4.0,725.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.050490614918933,1.0823582329960524,-0.6521385410756766,-1.2669104258317225,-1.273527081105405,-1.1601852138729227
4.0,725.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.050490614918933,1.1521609964019333,-1.0996719906799668,-1.2579957863014386,-1.2910383132279224,-1.1601852138729227
4.0,725.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.050490614918933,1.2219637598078144,0.24292835813290356,-1.3114836234831393,-1.3348163935342154,-1.2026966593999917
4.0,725.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9661036488719961,-1.2211329593979858,0.6904618077371937,-1.0173005189837871,-1.0371254474514224,-1.1318442501882104
4.0,725.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8184264582898567,-0.9419219057744668,0.24292835813290356,-0.8746662864992527,-0.8269906619812155,-0.9334575043952245
2.0,725.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8184264582898567,-0.5231053253391859,1.5855287069457737,-0.8835809260295359,-0.8445018941037331,-0.9051165407105121
2.0,725.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.755136233754654,0.24472507212549524,-1.0996719906799668,-0.7587759726055686,-0.7219232692461119,-0.7067297949175254
5.0,726.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8817166828250593,-0.9419219057744668,-0.20460509147138653,-0.9370687632112367,-0.8970355904712844,-1.004309913607005
3.0,726.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9661036488719961,-0.1740915083097858,-1.0996719906799668,-1.0707883561654872,-1.019614215328905,-1.0468213591340738
3.0,726.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9661036488719961,0.24472507212549524,-0.6521385410756766,-1.115361553816904,-1.072147911696457,-1.0609918409764298
3.0,726.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0293938734071988,0.24472507212549524,-1.4576987503633976,-1.2669104258317225,-1.212237768676595,-1.2026966593999917
4.0,726.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8395231998015908,-0.3136970351215478,-0.6521385410756766,-0.8746662864992527,-0.8357462780424739,-0.8767755770257997
2.0,726.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8395231998015908,-0.3136970351215478,-0.20460509147138653,-0.8835809260295359,-0.8269906619812155,-0.8767755770257997
2.0,726.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7762329752663882,-1.3607384862097478,0.6904618077371937,-0.7052881354238678,-0.7306788853073704,-0.8484346133410873
1.0,726.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9239101658485277,0.31452783553137625,0.6904618077371937,-1.0707883561654872,-1.019614215328905,-1.004309913607005
4.0,726.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9239101658485277,0.17492230871961423,-1.0996719906799668,-1.0529590771049209,-1.0108585992676464,-1.004309913607005
3.0,726.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9239101658485277,-0.8023163789627048,0.24292835813290356,-1.0262151585140704,-0.9933473671451296,-1.0751623228187863
5.0,726.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9239101658485277,-0.034485981498023795,0.6904618077371937,-1.0529590771049209,-1.002102983206388,-1.0184803954493615
4.0,726.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9239101658485277,-1.4305412496156238,-0.6521385410756766,-0.9727273213323704,-0.932058054716319,-1.0751623228187863
4.0,726.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9239101658485277,0.8031471793725333,-0.20460509147138653,-1.0440444375746376,-0.9933473671451296,-0.9334575043952245
4.0,726.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9239101658485277,0.38433059893725224,-0.20460509147138653,-1.079702995695771,-1.019614215328905,-1.004309913607005
5.0,726.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9239101658485277,-1.4305412496156238,0.6904618077371937,-0.99947123992322,-0.9583249029000951,-1.1035032865034986
4.0,726.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9239101658485277,-0.38349979852742383,1.1379952573414838,-1.0440444375746376,-1.002102983206388,-1.0468213591340738
4.0,726.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0293938734071988,0.17492230871961423,-0.6521385410756766,-1.2490811467711553,-1.212237768676595,-1.2026966593999917
5.0,726.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9239101658485277,-0.8721191423685858,0.6904618077371937,-0.99947123992322,-0.9583249029000951,-1.0468213591340738
3.0,726.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9239101658485277,-0.5929080887450668,-0.20460509147138653,-1.0262151585140704,-0.9845917510838703,-1.0468213591340738
3.0,726.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9239101658485277,-0.24389427171566677,0.24292835813290356,-1.0440444375746376,-0.9933473671451296,-1.0326508772917173
3.0,726.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9239101658485277,-0.8721191423685858,1.1379952573414838,-1.0529590771049209,-0.9845917510838703,-1.0893328046611421
3.0,726.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9239101658485277,-0.10428874490390479,-0.6521385410756766,-1.0440444375746376,-1.002102983206388,-1.0184803954493615
4.0,726.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9239101658485277,0.38433059893725224,0.6904618077371937,-1.0975322747563376,-1.0371254474514224,-1.0184803954493615
4.0,726.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8184264582898567,1.4313720500254523,-0.20460509147138653,-0.9103248446203863,-0.8795243583487669,-0.7492412404445943
1.0,727.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8395231998015908,0.5239361257490143,-0.20460509147138653,-0.9459834027415199,-0.8970355904712844,-0.8626050951834432
3.0,727.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9872003903837303,-0.5929080887450668,-0.6521385410756766,-1.1331908328774714,-1.0809035277577155,-1.146014732030567
4.0,727.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8817166828250593,-0.8721191423685858,1.1379952573414838,-0.9370687632112367,-0.9583249029000951,-1.0184803954493615
3.0,727.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9661036488719961,0.7333444159666523,-0.6521385410756766,-1.1331908328774714,-1.1509484562477845,-1.0609918409764298
2.0,727.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9661036488719961,-1.3607384862097478,0.24292835813290356,-1.0351297980443537,-1.0546366795739395,-1.1601852138729227
2.0,727.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9661036488719961,-1.6399495398332669,2.0330621565500637,-1.0173005189837871,-1.045881063512681,-1.1743556957152792
2.0,727.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9661036488719961,-1.709752303239148,1.1379952573414838,-1.0262151585140704,-1.0633922956351987,-1.1885261775576352
2.0,727.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9661036488719961,0.8729499427784143,-1.5472054402842568,-1.0975322747563376,-1.0984147598802323,-1.004309913607005
2.0,727.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6285557846842488,2.1992024474901384,-0.20460509147138653,-0.6428856587118845,-0.6693895728785606,-0.4233201580704017
0.0,727.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6285557846842488,2.4086107377077766,-0.6521385410756766,-0.6963734958935845,-0.7394345013686295,-0.46583160359747056
0.0,727.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9239101658485277,-1.2211329593979858,-0.6521385410756766,-0.9548980422718031,-0.9233024386550606,-1.0468213591340738
3.0,727.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9239101658485277,-1.0117246691803479,0.24292835813290356,-0.9816419608626535,-0.9408136707775774,-1.0468213591340738
3.0,727.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9239101658485277,0.6635416525607762,-0.20460509147138653,-1.0529590771049209,-1.0108585992676464,-0.9617984680799367
4.0,727.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9239101658485277,-0.1740915083097858,0.6904618077371937,-1.0351297980443537,-0.9933473671451296,-1.0184803954493615
4.0,727.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9872003903837303,-1.0117246691803479,1.5855287069457737,-1.115361553816904,-1.072147911696457,-1.1743556957152792
4.0,727.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9872003903837303,-0.4533025619333048,-0.20460509147138653,-1.1331908328774714,-1.0984147598802323,-1.146014732030567
4.0,727.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9028134243367935,1.5709775768372143,-1.0996719906799668,-1.079702995695771,-1.019614215328905,-0.8909460588681556
3.0,728.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7973297167781225,-0.24389427171566677,-1.5472054402842568,-0.8033491702569854,-0.7569457334911465,-0.7917526859716626
